 * Serving Flask app 'app' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
set remote count:  {'faas-router-f': 0, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
running f cloud {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
running f cloud {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 4, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 3, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 3, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 3, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
running f cloud {'faas-router-f': 3, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 3, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 3, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
running f cloud {'faas-router-f': 3, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
running f cloud {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
running f cloud {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
running f local  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
async set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
done f local
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
running f local  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
async set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
done f local
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
running f local  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
async set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
done f local
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 0, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
running f cloud {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 1, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 4, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
running f cloud {'faas-router-f': 4, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 3, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 3, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 3, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 3, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
running f cloud {'faas-router-f': 3, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 5, 'faas-router-h': 3, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 3, 'faas-router-g': 4, 'faas-router-h': 2, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 3, 'faas-router-g': 4, 'faas-router-h': 2, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 3, 'faas-router-g': 4, 'faas-router-h': 2, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 3, 'faas-router-g': 4, 'faas-router-h': 2, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 3, 'faas-router-g': 4, 'faas-router-h': 2, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 3, 'faas-router-g': 3, 'faas-router-h': 2, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 3, 'faas-router-g': 3, 'faas-router-h': 2, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 3, 'faas-router-g': 3, 'faas-router-h': 2, 'faas-router-hb': 0}
running f cloud {'faas-router-f': 3, 'faas-router-g': 3, 'faas-router-h': 2, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 2, 'faas-router-g': 3, 'faas-router-h': 2, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 3, 'faas-router-h': 2, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 2, 'faas-router-g': 3, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 4, 'faas-router-g': 3, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 4, 'faas-router-g': 3, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 4, 'faas-router-g': 3, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 4, 'faas-router-g': 3, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 4, 'faas-router-g': 3, 'faas-router-h': 1, 'faas-router-hb': 0}
running hb local {'faas-router-f': 4, 'faas-router-g': 3, 'faas-router-h': 1, 'faas-router-hb': 0}
done hb local
async set remote count:  {'faas-router-f': 4, 'faas-router-g': 3, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 4, 'faas-router-g': 3, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 4, 'faas-router-g': 3, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 4, 'faas-router-g': 3, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 4, 'faas-router-g': 2, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 4, 'faas-router-g': 2, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 6, 'faas-router-g': 2, 'faas-router-h': 1, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 6, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 6, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 6, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 6, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
running hb local {'faas-router-f': 6, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
done hb local
async set remote count:  {'faas-router-f': 6, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 6, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 6, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 6, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
running f cloud {'faas-router-f': 6, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 5, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 5, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 5, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 8, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 8, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 8, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 8, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 8, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 8, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 8, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 8, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 8, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 8, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
running hb local {'faas-router-f': 8, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
done hb local
async set remote count:  {'faas-router-f': 10, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 10, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 10, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 10, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
running f cloud {'faas-router-f': 10, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 9, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 9, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 9, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 9, 'faas-router-g': 2, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 9, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
running h local {'faas-router-f': 9, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
async set remote count:  {'faas-router-f': 9, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
running f cloud {'faas-router-f': 9, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 8, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 9, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 8, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
running hb local {'faas-router-f': 8, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
done hb local
async set remote count:  {'faas-router-f': 8, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 9, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
running hb local {'faas-router-f': 9, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
done hb local
async set remote count:  {'faas-router-f': 9, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 9, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 9, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
done h local
set remote count:  {'faas-router-f': 9, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
running f cloud {'faas-router-f': 9, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 8, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 8, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
running f cloud {'faas-router-f': 8, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 7, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
running f cloud {'faas-router-f': 7, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 6, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
set remote count:  {'faas-router-f': 6, 'faas-router-g': 1, 'faas-router-h': 0, 'faas-router-hb': 0}
